Priority,Risk,Exception Status,Action,ID,SKU,Product Name,Category,Current Effective Sell Price SAR,Supplier Rank,Supplier Name,Supplier Search URL,Supplier Buy URL,Supplier Price,Currency,Price Source,Notes
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,3,Amazon.sa,https://www.amazon.sa/s?k=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,4,Noon,https://www.noon.com/saudi-en/search/?q=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,3,Amazon.sa,https://www.amazon.sa/s?k=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,4,Noon,https://www.noon.com/saudi-en/search/?q=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,3,Amazon.sa,https://www.amazon.sa/s?k=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,4,Noon,https://www.noon.com/saudi-en/search/?q=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",236,NG-ACC-001,Baseus Blade 100W Power Bank - Ultra-Slim Laptop Portable Charger,Accessories & Lifestyle,499,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Baseus+Blade+100W+Power+Bank+-+Ultra-Slim+Laptop+Portable+Charger,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",236,NG-ACC-001,Baseus Blade 100W Power Bank - Ultra-Slim Laptop Portable Charger,Accessories & Lifestyle,499,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Baseus+Blade+100W+Power+Bank+-+Ultra-Slim+Laptop+Portable+Charger,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",236,NG-ACC-001,Baseus Blade 100W Power Bank - Ultra-Slim Laptop Portable Charger,Accessories & Lifestyle,499,3,Amazon.sa,https://www.amazon.sa/s?k=Baseus+Blade+100W+Power+Bank+-+Ultra-Slim+Laptop+Portable+Charger,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",236,NG-ACC-001,Baseus Blade 100W Power Bank - Ultra-Slim Laptop Portable Charger,Accessories & Lifestyle,499,4,Noon,https://www.noon.com/saudi-en/search/?q=Baseus+Blade+100W+Power+Bank+-+Ultra-Slim+Laptop+Portable+Charger,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",236,NG-ACC-001,Baseus Blade 100W Power Bank - Ultra-Slim Laptop Portable Charger,Accessories & Lifestyle,499,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Baseus+Blade+100W+Power+Bank+-+Ultra-Slim+Laptop+Portable+Charger&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",235,NG-ACC-002,Anker 735 GaN 65W Charger - Compact 3-Port Fast Charger,Accessories & Lifestyle,379,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Anker+735+GaN+65W+Charger+-+Compact+3-Port+Fast+Charger,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",235,NG-ACC-002,Anker 735 GaN 65W Charger - Compact 3-Port Fast Charger,Accessories & Lifestyle,379,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Anker+735+GaN+65W+Charger+-+Compact+3-Port+Fast+Charger,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",235,NG-ACC-002,Anker 735 GaN 65W Charger - Compact 3-Port Fast Charger,Accessories & Lifestyle,379,3,Amazon.sa,https://www.amazon.sa/s?k=Anker+735+GaN+65W+Charger+-+Compact+3-Port+Fast+Charger,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",235,NG-ACC-002,Anker 735 GaN 65W Charger - Compact 3-Port Fast Charger,Accessories & Lifestyle,379,4,Noon,https://www.noon.com/saudi-en/search/?q=Anker+735+GaN+65W+Charger+-+Compact+3-Port+Fast+Charger,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",235,NG-ACC-002,Anker 735 GaN 65W Charger - Compact 3-Port Fast Charger,Accessories & Lifestyle,379,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Anker+735+GaN+65W+Charger+-+Compact+3-Port+Fast+Charger&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",234,NG-ACC-003,Mark Ryden Anti-theft Laptop Backpack - Maximum Protection for Your Tech,Accessories & Lifestyle,409,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Mark+Ryden+Anti-theft+Laptop+Backpack+-+Maximum+Protection+for+Your+Tech,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",234,NG-ACC-003,Mark Ryden Anti-theft Laptop Backpack - Maximum Protection for Your Tech,Accessories & Lifestyle,409,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Mark+Ryden+Anti-theft+Laptop+Backpack+-+Maximum+Protection+for+Your+Tech,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",234,NG-ACC-003,Mark Ryden Anti-theft Laptop Backpack - Maximum Protection for Your Tech,Accessories & Lifestyle,409,3,Amazon.sa,https://www.amazon.sa/s?k=Mark+Ryden+Anti-theft+Laptop+Backpack+-+Maximum+Protection+for+Your+Tech,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",234,NG-ACC-003,Mark Ryden Anti-theft Laptop Backpack - Maximum Protection for Your Tech,Accessories & Lifestyle,409,4,Noon,https://www.noon.com/saudi-en/search/?q=Mark+Ryden+Anti-theft+Laptop+Backpack+-+Maximum+Protection+for+Your+Tech,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",234,NG-ACC-003,Mark Ryden Anti-theft Laptop Backpack - Maximum Protection for Your Tech,Accessories & Lifestyle,409,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Mark+Ryden+Anti-theft+Laptop+Backpack+-+Maximum+Protection+for+Your+Tech&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",233,NG-ACC-004,Seagate IronWolf 18TB NAS Internal Hard Drive - Built for 24/7 Performance,Hardware,2699,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Seagate+IronWolf+18TB+NAS+Internal+Hard+Drive+-+Built+for+24%2F7+Performance,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",233,NG-ACC-004,Seagate IronWolf 18TB NAS Internal Hard Drive - Built for 24/7 Performance,Hardware,2699,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Seagate+IronWolf+18TB+NAS+Internal+Hard+Drive+-+Built+for+24%2F7+Performance,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",233,NG-ACC-004,Seagate IronWolf 18TB NAS Internal Hard Drive - Built for 24/7 Performance,Hardware,2699,3,Amazon.sa,https://www.amazon.sa/s?k=Seagate+IronWolf+18TB+NAS+Internal+Hard+Drive+-+Built+for+24%2F7+Performance,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",233,NG-ACC-004,Seagate IronWolf 18TB NAS Internal Hard Drive - Built for 24/7 Performance,Hardware,2699,4,Noon,https://www.noon.com/saudi-en/search/?q=Seagate+IronWolf+18TB+NAS+Internal+Hard+Drive+-+Built+for+24%2F7+Performance,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",233,NG-ACC-004,Seagate IronWolf 18TB NAS Internal Hard Drive - Built for 24/7 Performance,Hardware,2699,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Seagate+IronWolf+18TB+NAS+Internal+Hard+Drive+-+Built+for+24%2F7+Performance&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",187,NG-ACC-006,"Samsung T7 Shield 2TB Portable SSD - Rugged, Fast, and Secure",Hardware,1299,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Samsung+T7+Shield+2TB+Portable+SSD+-+Rugged%2C+Fast%2C+and+Secure,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",187,NG-ACC-006,"Samsung T7 Shield 2TB Portable SSD - Rugged, Fast, and Secure",Hardware,1299,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Samsung+T7+Shield+2TB+Portable+SSD+-+Rugged%2C+Fast%2C+and+Secure,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",187,NG-ACC-006,"Samsung T7 Shield 2TB Portable SSD - Rugged, Fast, and Secure",Hardware,1299,3,Amazon.sa,https://www.amazon.sa/s?k=Samsung+T7+Shield+2TB+Portable+SSD+-+Rugged%2C+Fast%2C+and+Secure,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",187,NG-ACC-006,"Samsung T7 Shield 2TB Portable SSD - Rugged, Fast, and Secure",Hardware,1299,4,Noon,https://www.noon.com/saudi-en/search/?q=Samsung+T7+Shield+2TB+Portable+SSD+-+Rugged%2C+Fast%2C+and+Secure,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",187,NG-ACC-006,"Samsung T7 Shield 2TB Portable SSD - Rugged, Fast, and Secure",Hardware,1299,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Samsung+T7+Shield+2TB+Portable+SSD+-+Rugged%2C+Fast%2C+and+Secure&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",186,NG-ACC-007,Anker PowerConf S330 USB Speakerphone - Smart Noise-Canceling Conference Speaker,Accessories & Lifestyle,599,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Anker+PowerConf+S330+USB+Speakerphone+-+Smart+Noise-Canceling+Conference+Speaker,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",186,NG-ACC-007,Anker PowerConf S330 USB Speakerphone - Smart Noise-Canceling Conference Speaker,Accessories & Lifestyle,599,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Anker+PowerConf+S330+USB+Speakerphone+-+Smart+Noise-Canceling+Conference+Speaker,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",186,NG-ACC-007,Anker PowerConf S330 USB Speakerphone - Smart Noise-Canceling Conference Speaker,Accessories & Lifestyle,599,3,Amazon.sa,https://www.amazon.sa/s?k=Anker+PowerConf+S330+USB+Speakerphone+-+Smart+Noise-Canceling+Conference+Speaker,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",186,NG-ACC-007,Anker PowerConf S330 USB Speakerphone - Smart Noise-Canceling Conference Speaker,Accessories & Lifestyle,599,4,Noon,https://www.noon.com/saudi-en/search/?q=Anker+PowerConf+S330+USB+Speakerphone+-+Smart+Noise-Canceling+Conference+Speaker,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",186,NG-ACC-007,Anker PowerConf S330 USB Speakerphone - Smart Noise-Canceling Conference Speaker,Accessories & Lifestyle,599,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Anker+PowerConf+S330+USB+Speakerphone+-+Smart+Noise-Canceling+Conference+Speaker&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",184,NG-ACC-009,Ugreen Nexode 100W GaN Charger - 4-Port Gallium Nitride Fast Charger,Accessories & Lifestyle,439,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Ugreen+Nexode+100W+GaN+Charger+-+4-Port+Gallium+Nitride+Fast+Charger,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",184,NG-ACC-009,Ugreen Nexode 100W GaN Charger - 4-Port Gallium Nitride Fast Charger,Accessories & Lifestyle,439,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Ugreen+Nexode+100W+GaN+Charger+-+4-Port+Gallium+Nitride+Fast+Charger,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",184,NG-ACC-009,Ugreen Nexode 100W GaN Charger - 4-Port Gallium Nitride Fast Charger,Accessories & Lifestyle,439,3,Amazon.sa,https://www.amazon.sa/s?k=Ugreen+Nexode+100W+GaN+Charger+-+4-Port+Gallium+Nitride+Fast+Charger,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",184,NG-ACC-009,Ugreen Nexode 100W GaN Charger - 4-Port Gallium Nitride Fast Charger,Accessories & Lifestyle,439,4,Noon,https://www.noon.com/saudi-en/search/?q=Ugreen+Nexode+100W+GaN+Charger+-+4-Port+Gallium+Nitride+Fast+Charger,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",184,NG-ACC-009,Ugreen Nexode 100W GaN Charger - 4-Port Gallium Nitride Fast Charger,Accessories & Lifestyle,439,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Ugreen+Nexode+100W+GaN+Charger+-+4-Port+Gallium+Nitride+Fast+Charger&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",183,NG-ACC-010,WD Red Plus 8TB NAS Hard Drive - Built for Always-On NAS Systems,Hardware,1449,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=WD+Red+Plus+8TB+NAS+Hard+Drive+-+Built+for+Always-On+NAS+Systems,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",183,NG-ACC-010,WD Red Plus 8TB NAS Hard Drive - Built for Always-On NAS Systems,Hardware,1449,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=WD+Red+Plus+8TB+NAS+Hard+Drive+-+Built+for+Always-On+NAS+Systems,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",183,NG-ACC-010,WD Red Plus 8TB NAS Hard Drive - Built for Always-On NAS Systems,Hardware,1449,3,Amazon.sa,https://www.amazon.sa/s?k=WD+Red+Plus+8TB+NAS+Hard+Drive+-+Built+for+Always-On+NAS+Systems,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",183,NG-ACC-010,WD Red Plus 8TB NAS Hard Drive - Built for Always-On NAS Systems,Hardware,1449,4,Noon,https://www.noon.com/saudi-en/search/?q=WD+Red+Plus+8TB+NAS+Hard+Drive+-+Built+for+Always-On+NAS+Systems,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",183,NG-ACC-010,WD Red Plus 8TB NAS Hard Drive - Built for Always-On NAS Systems,Hardware,1449,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=WD+Red+Plus+8TB+NAS+Hard+Drive+-+Built+for+Always-On+NAS+Systems&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,3,Amazon.sa,https://www.amazon.sa/s?k=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,4,Noon,https://www.noon.com/saudi-en/search/?q=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
